매물번호,상태,매물_URL,전체주소,지번주소,보증금,월세,관리비,건물유형,방타입,전용면적_m2,층,총층,위도,경도,대표이미지,수집일시
48429833,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312414
48495367,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312424
48331531,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312434
48495368,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312443
48331533,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312453
48200462,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312462
48298769,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312472
48331538,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312482
48331539,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312492
48331540,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312501
48331542,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312511
48331544,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312520
48331545,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312530
48331546,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312540
48331548,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312550
48266014,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312559
48331550,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312569
48462624,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312578
48331552,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312588
48331553,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312598
48462627,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312607
48331555,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312616
48331557,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312626
48331559,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312635
48331561,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312644
48429868,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312654
48331564,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312664
48331565,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312673
48331566,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312683
48233261,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312692
48462641,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312705
48495409,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312714
47905588,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312723
48331573,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312733
48429879,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312742
48462648,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312752
48233275,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312761
48331581,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312771
47971134,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312781
48462655,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312790
48233283,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312799
48331592,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312809
48462665,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312818
48429900,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312828
48462670,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312838
48331600,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312847
48462675,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312857
48266068,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312866
48233302,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312876
47741792,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312885
48429920,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312894
48429929,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312904
48462699,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312914
48167791,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312923
48233328,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312933
48429938,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312943
48233331,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312952
48429940,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312961
48364405,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312971
48462710,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312980
48495478,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312990
48167802,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.312999
48495482,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313011
48495486,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313021
48495489,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313030
48495492,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313041
48462727,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313050
48495497,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313060
48429963,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313069
48233356,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313078
48462733,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313088
48495501,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313098
48495504,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313107
48462742,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313117
48495518,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313126
48495527,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313135
48069544,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313145
48495531,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313154
48429997,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313164
48495533,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313173
48495536,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313183
48495541,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313192
48397242,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313202
48266176,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313211
48200640,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313220
48430018,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313230
48462789,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313239
48397261,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313249
48430029,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313258
48167887,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313268
48495576,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313277
48495580,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313287
48397281,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313296
48167905,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313305
48495588,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313316
48495590,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313326
48462826,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313336
48462829,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313345
48495598,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313355
48495599,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313364
48397297,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313374
48462835,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313383
48167928,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313392
48462846,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313402
48495615,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313411
48495627,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313421
48495628,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313430
48495629,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313440
48495631,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313450
48495632,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313459
48495633,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313469
47938578,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313478
48364562,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313488
48495636,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313497
48495634,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313506
48495638,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313516
48495639,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313525
48495640,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313534
48462873,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313544
48495643,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313553
48462876,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313563
48495645,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313572
48462878,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313582
48495647,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313591
47873056,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313601
48495648,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313611
48167971,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313622
48462884,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313631
48364580,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313641
48364588,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313651
48495662,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313660
48495664,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313670
48495665,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313679
48495667,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313690
48495669,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313700
48167993,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313709
48430138,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313719
48495674,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313728
48364608,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313737
48462914,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313746
48168003,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313756
48364613,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313765
48462922,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313775
48233548,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313784
48430157,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313793
48299085,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313803
48495697,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313812
48430162,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313821
47971411,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313830
48462933,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313840
48200796,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313849
48233571,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313858
48168041,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313867
48168042,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313877
48266351,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313886
48200815,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313895
48462960,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313905
48331889,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313915
48430195,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313926
48200824,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313935
48266363,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313944
48168064,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313956
48233600,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313966
48430222,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313975
48462994,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313985
48430227,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.313995
48430229,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314005
48430234,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314015
48463002,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314024
48364699,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314034
48331941,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314043
48266412,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314053
48168111,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314063
48463026,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314073
48364723,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314083
48168119,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314092
48168126,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314103
48168127,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314112
48266432,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314122
48495806,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314132
48463048,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314142
48168139,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314152
48266444,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314162
48266447,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314172
48135381,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314182
48168149,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314192
48331992,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314201
48495837,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314211
48463071,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314221
48168161,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314231
48266473,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314280
48168170,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314293
48332013,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314303
48430320,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314313
48430321,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314323
48266485,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314333
48200949,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314352
48332023,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314377
48168185,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314390
48266500,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314401
48168198,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314410
48299272,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314420
48430361,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314432
48397596,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314441
48135464,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314451
48397610,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314461
48168238,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314470
48168239,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314480
48495921,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314489
48266553,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314498
48168258,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314508
48495948,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314517
48430415,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314527
48168274,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314537
48168287,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314546
48332129,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314556
48233828,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314574
47938925,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314586
48488370,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314596
48495992,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314606
48495995,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314615
48463236,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314628
48266632,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314667
48496011,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314682
48102802,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314694
48496018,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314705
48496019,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314715
48332181,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314726
48430486,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314736
48397720,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314746
48168344,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314756
48463256,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314767
48496029,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314777
48496040,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314787
48430507,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314797
48496047,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314807
48430518,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314817
48201142,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314827
48168382,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314837
48332227,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314846
48496068,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314856
48332239,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314866
48463322,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314876
48168413,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314886
48332254,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314896
48496094,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314906
48102884,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314916
48365032,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314925
48463337,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314935
48496106,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314945
48397806,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314955
48102895,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314965
48397808,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314975
48332273,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.314985
48463348,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315019
48299509,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315034
48266742,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315046
48332278,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315057
48365047,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315067
48332285,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315077
48496126,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315087
48463361,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315097
48332290,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315107
48430600,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315120
48332300,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315130
48299533,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315139
48332301,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315149
48168471,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315158
48168472,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315167
48332311,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315177
48463384,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315189
48463387,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315199
48496159,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315208
48332322,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315218
48463395,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315227
48168488,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315237
48496174,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315246
48463407,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315256
47742513,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315265
48463412,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315275
48496184,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315284
48365115,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315294
48365118,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315303
48430655,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315313
48168520,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315322
48463432,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315332
48430671,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315363
48463443,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315374
48463449,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315385
48463450,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315395
48201312,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315404
48397922,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315414
48463459,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315423
48496233,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315433
48463467,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315443
48365165,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315452
48430702,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315462
48496237,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315472
48463473,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315482
48168564,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315491
48463478,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315501
48496246,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315510
48234105,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315520
48365178,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315530
48463483,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315539
48496252,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315549
48234109,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315558
48463487,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315568
48168582,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315578
48430729,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315588
48496271,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315597
48496274,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315607
48496276,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315617
48463510,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315626
48496278,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315636
48201370,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315646
48168603,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315655
48496282,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315665
48496283,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315691
48496289,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315705
48496298,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315716
48168619,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315726
48365235,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315736
48463545,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315746
48463551,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315755
48430787,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315765
48168646,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315775
48234185,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315785
48463563,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315794
48168655,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315804
48463567,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315814
48496339,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315823
48496342,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315833
48168665,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315843
48496345,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315852
48168669,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315862
48168676,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315872
48365284,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315882
48201452,INACTIVE,,,,,,,,,,,,,,,2026-04-02T10:26:45.315894
